policy_id,issue_age,duration_years,account_value,guarantee_base,product_type,equity_allocation,guarantee_moneyness
1768,51,6,75745.11,60596.09,FIA_CAPPED,0.267,1.25
1769,66,8,64879.33,71974.06,VA_GMWB,0.738,0.901
1770,55,10,61589.79,56396.7,VA_GMAB,0.456,1.092
1771,62,9,105788.43,105611.59,FIA_UNCAPPED,0.447,1.002
1772,68,7,72996.26,72427.42,VA_GMWB,0.213,1.008
1773,67,1,50000.0,41309.69,VA_GMAB,0.306,1.21
1774,66,1,61939.46,65915.68,VA_GMAB,0.566,0.94
1775,52,13,75812.66,73277.02,VA_GMAB,0.739,1.035
1776,45,7,50000.0,52768.23,VA_GMAB,0.844,0.948
1777,70,7,51641.81,59688.73,FIA_CAPPED,0.544,0.865
1778,52,10,50000.0,59336.2,FIA_UNCAPPED,0.99,0.843
1779,72,8,94323.21,108818.13,FIA_CAPPED,0.867,0.867
1780,51,5,50000.0,52285.76,VA_GMWB,0.591,0.956
1781,58,12,102896.36,96991.28,FIA_CAPPED,0.571,1.061
1782,54,13,82508.71,71040.34,FIA_CAPPED,0.231,1.161
1783,60,13,80272.91,88621.56,VA_GMAB,0.944,0.906
1784,74,7,106544.79,142609.7,FIA_CAPPED,0.886,0.747
1785,69,4,50000.0,45743.56,VA_GMAB,0.788,1.093
1786,56,5,50000.0,40000.0,FIA_CAPPED,0.847,1.25
1787,46,9,50000.0,55578.69,FIA_UNCAPPED,0.327,0.9
1788,69,2,145872.79,191157.44,FIA_CAPPED,0.359,0.763
1789,69,2,70754.99,81943.53,VA_GMAB,0.842,0.863
1790,70,12,54692.0,74367.09,FIA_UNCAPPED,0.739,0.735
1791,50,9,50000.0,49109.42,FIA_UNCAPPED,0.423,1.018
1792,49,5,50000.0,48629.4,FIA_CAPPED,0.662,1.028
1793,54,3,50000.0,52375.89,VA_GMAB,0.273,0.955
1794,62,6,51264.93,56374.1,VA_GMWB,0.364,0.909
1795,49,1,170442.04,158309.54,FIA_CAPPED,0.517,1.077
1796,47,4,66998.76,53599.01,FIA_CAPPED,0.481,1.25
1797,65,7,86262.72,92032.56,VA_GMAB,0.852,0.937
1798,65,12,53049.73,45830.68,VA_GMAB,0.508,1.158
1799,56,14,60806.18,51659.51,FIA_UNCAPPED,0.944,1.177
1800,58,10,144871.08,116235.63,FIA_CAPPED,0.604,1.246
1801,49,8,93543.29,103982.53,FIA_CAPPED,0.896,0.9
1802,48,4,90991.89,96576.89,FIA_CAPPED,0.891,0.942
1803,60,12,74994.76,97824.46,VA_GMAB,0.508,0.767
1804,47,10,50000.0,57631.1,FIA_UNCAPPED,0.864,0.868
1805,62,11,129554.07,111462.97,VA_GMAB,0.781,1.162
1806,60,8,94644.63,113130.78,FIA_CAPPED,0.499,0.837
1807,67,6,61351.41,62249.62,FIA_UNCAPPED,0.907,0.986
1808,73,2,210954.35,237228.31,VA_GMAB,0.588,0.889
1809,58,1,76579.63,67096.14,VA_GMAB,0.557,1.141
1810,52,11,50000.0,58145.07,VA_GMAB,0.847,0.86
1811,63,10,50000.0,54232.69,VA_GMWB,0.477,0.922
1812,55,9,50000.0,56245.56,VA_GMAB,0.762,0.889
1813,48,5,58019.26,55412.32,FIA_UNCAPPED,0.212,1.047
1814,72,12,98681.96,116519.32,VA_GMWB,0.677,0.847
1815,64,11,50000.0,55939.04,VA_GMWB,0.58,0.894
1816,60,4,158951.9,171344.74,FIA_UNCAPPED,0.369,0.928
1817,45,13,50000.0,59448.84,FIA_CAPPED,0.209,0.841
1818,74,1,103143.56,86595.75,VA_GMAB,0.702,1.191
1819,45,7,50000.0,42469.62,FIA_CAPPED,0.872,1.177
1820,68,14,61978.9,53784.47,FIA_UNCAPPED,0.967,1.152
1821,57,4,70890.65,73760.62,FIA_CAPPED,0.349,0.961
1822,45,12,50000.0,41442.66,VA_GMAB,0.327,1.206
1823,60,13,58341.64,60677.11,VA_GMWB,0.979,0.962
1824,52,13,50000.0,57535.05,FIA_CAPPED,0.747,0.869
1825,68,9,66981.1,53584.88,VA_GMWB,0.571,1.25
1826,57,9,76213.36,75619.03,VA_GMAB,0.571,1.008
1827,47,3,50000.0,54883.29,FIA_CAPPED,0.99,0.911
1828,66,8,60613.62,73133.5,FIA_CAPPED,0.779,0.829
1829,65,13,50000.0,57235.62,VA_GMAB,0.482,0.874
1830,72,11,126452.4,101161.92,VA_GMAB,0.568,1.25
1831,60,1,69035.27,73434.08,FIA_CAPPED,0.356,0.94
1832,71,3,50000.0,63826.65,VA_GMAB,0.327,0.783
1833,61,11,50000.0,54353.48,VA_GMWB,0.505,0.92
1834,54,11,74765.41,85027.34,FIA_UNCAPPED,0.478,0.879
1835,64,13,89906.93,85391.93,VA_GMAB,0.7,1.053
1836,49,14,131673.89,153084.82,VA_GMWB,0.837,0.86
1837,73,2,99263.51,117620.13,FIA_UNCAPPED,0.398,0.844
1838,69,1,66192.28,62368.27,FIA_CAPPED,0.455,1.061
1839,51,3,92169.65,87924.65,VA_GMAB,0.645,1.048
1840,70,13,83526.73,78872.59,VA_GMAB,0.538,1.059
1841,51,1,85822.89,91459.69,VA_GMAB,0.943,0.938
1842,66,11,143873.74,142270.36,VA_GMAB,0.404,1.011
1843,54,12,67967.75,64490.81,FIA_CAPPED,0.628,1.054
1844,67,4,50000.0,59864.87,VA_GMWB,0.307,0.835
1845,68,2,50000.0,40000.0,VA_GMWB,0.862,1.25
1846,48,2,69142.81,67888.35,VA_GMAB,0.405,1.018
1847,50,11,92090.51,101836.07,FIA_CAPPED,0.87,0.904
1848,57,12,55036.94,44029.55,VA_GMWB,0.415,1.25
1849,74,1,50000.0,52397.75,VA_GMAB,0.966,0.954
1850,65,12,77273.83,61819.06,FIA_CAPPED,0.429,1.25
1851,52,11,80293.75,68059.4,VA_GMWB,0.951,1.18
1852,57,14,50000.0,50033.76,VA_GMAB,0.943,0.999
1853,63,8,170089.98,171055.45,FIA_CAPPED,0.915,0.994
1854,68,2,80672.64,99757.16,FIA_CAPPED,0.83,0.809
1855,51,4,114408.63,100303.15,FIA_UNCAPPED,0.74,1.141
1856,65,11,100678.05,138270.01,VA_GMWB,0.404,0.728
1857,56,7,50000.0,52576.08,VA_GMAB,0.671,0.951
1858,55,5,80734.36,64587.49,FIA_CAPPED,0.312,1.25
1859,73,4,50000.0,73493.82,FIA_CAPPED,0.486,0.68
1860,50,6,75387.22,60309.77,FIA_CAPPED,0.719,1.25
1861,53,2,50000.0,57739.73,FIA_UNCAPPED,0.871,0.866
1862,51,6,114635.95,134863.96,FIA_CAPPED,0.607,0.85
1863,74,7,55027.01,53339.21,FIA_CAPPED,0.294,1.032
1864,49,5,52449.43,60129.63,VA_GMAB,0.506,0.872
1865,70,6,86015.05,82205.89,FIA_CAPPED,0.767,1.046
1866,60,5,154705.26,172016.06,VA_GMAB,0.72,0.899
1867,45,5,65865.86,55654.13,FIA_UNCAPPED,0.902,1.183
1868,62,7,50000.0,47359.92,FIA_CAPPED,0.515,1.056
1869,71,13,63867.64,55812.31,VA_GMWB,0.57,1.144
1870,57,11,60769.22,72500.9,VA_GMAB,0.71,0.838
1871,69,3,71118.61,80675.44,VA_GMWB,0.682,0.882
1872,59,7,55460.22,57693.47,FIA_UNCAPPED,0.636,0.961
1873,47,1,59666.92,58532.25,FIA_CAPPED,0.384,1.019
1874,74,13,88358.54,70743.12,VA_GMWB,0.617,1.249
1875,53,14,125851.31,105858.81,FIA_CAPPED,0.578,1.189
1876,58,7,52450.53,55309.53,VA_GMAB,0.999,0.948
1877,74,7,80924.76,81756.94,FIA_UNCAPPED,0.268,0.99
1878,54,5,60224.73,55051.39,FIA_UNCAPPED,0.847,1.094
1879,55,11,199924.59,199396.85,VA_GMAB,0.866,1.003
1880,48,3,59191.71,66072.61,FIA_UNCAPPED,0.845,0.896
1881,69,5,50000.0,51399.25,VA_GMWB,0.216,0.973
1882,65,11,57836.11,57610.02,VA_GMWB,0.708,1.004
1883,46,8,52938.52,67559.36,VA_GMAB,0.982,0.784
1884,67,7,50000.0,50452.3,VA_GMWB,0.505,0.991
1885,47,10,50000.0,60007.91,VA_GMWB,0.379,0.833
1886,69,3,84189.6,88543.28,VA_GMWB,0.419,0.951
1887,55,1,134440.11,185496.49,VA_GMWB,0.424,0.725
1888,50,12,50000.0,40000.0,VA_GMAB,0.769,1.25
1889,61,13,50000.0,61854.65,FIA_UNCAPPED,0.644,0.808
1890,68,7,82489.33,89649.3,FIA_UNCAPPED,0.66,0.92
1891,54,11,74390.15,86148.96,VA_GMAB,0.656,0.864
1892,59,2,50000.0,50573.5,VA_GMAB,0.593,0.989
1893,67,12,50000.0,66999.41,FIA_CAPPED,0.932,0.746
1894,46,4,50000.0,48941.91,FIA_UNCAPPED,0.514,1.022
1895,48,8,72163.68,79939.81,FIA_UNCAPPED,0.723,0.903
1896,68,13,155237.3,141804.22,VA_GMAB,0.605,1.095
1897,60,13,50000.0,63711.17,VA_GMWB,0.329,0.785
1898,64,2,60163.55,69603.93,VA_GMAB,0.415,0.864
1899,73,7,50000.0,55593.84,VA_GMAB,0.35,0.899
1900,51,6,86984.44,96079.68,VA_GMWB,0.206,0.905
1901,58,2,77802.66,90798.71,FIA_CAPPED,0.473,0.857
1902,51,11,50311.47,62886.94,VA_GMAB,0.898,0.8
1903,64,10,57214.42,45771.53,FIA_UNCAPPED,0.863,1.25
1904,59,4,99877.95,106477.14,FIA_CAPPED,0.378,0.938
1905,53,11,50000.0,44617.55,VA_GMAB,0.803,1.121
1906,59,1,108019.24,130947.49,VA_GMWB,0.254,0.825
1907,72,14,54867.27,49897.39,FIA_CAPPED,0.511,1.1
1908,72,3,53927.0,43141.6,VA_GMWB,0.873,1.25
1909,63,14,50000.0,57689.31,VA_GMAB,0.394,0.867
1910,64,9,50000.0,48225.01,VA_GMWB,0.939,1.037
1911,69,13,59304.15,70807.75,VA_GMAB,0.414,0.838
1912,68,1,67619.65,67978.03,FIA_CAPPED,0.423,0.995
1913,50,3,122157.92,149240.4,VA_GMWB,0.294,0.819
1914,58,5,57513.49,48573.66,FIA_UNCAPPED,0.706,1.184
1915,69,2,51543.74,56638.9,VA_GMWB,0.929,0.91
1916,67,3,101773.65,112039.76,VA_GMWB,0.445,0.908
1917,57,6,63003.32,63575.5,VA_GMAB,0.946,0.991
1918,65,5,79291.59,86486.08,FIA_UNCAPPED,0.906,0.917
1919,67,10,62007.37,60761.64,VA_GMAB,0.845,1.021
1920,63,3,52988.12,59617.12,FIA_UNCAPPED,0.896,0.889
1921,64,7,107220.38,145185.86,VA_GMWB,0.568,0.739
1922,47,2,67506.41,64218.41,VA_GMWB,0.742,1.051
1923,53,13,53509.26,59639.93,FIA_UNCAPPED,0.239,0.897
1924,73,4,50000.0,50715.83,FIA_UNCAPPED,0.35,0.986
1925,74,5,116446.5,100891.47,FIA_UNCAPPED,0.417,1.154
1926,66,7,76624.75,81546.29,VA_GMWB,0.518,0.94
1927,58,11,64505.39,69728.67,VA_GMAB,0.548,0.925
1928,48,4,50000.0,44416.92,FIA_CAPPED,0.589,1.126
1929,53,9,54586.03,62293.75,FIA_UNCAPPED,0.671,0.876
1930,63,14,203527.51,238337.92,VA_GMWB,0.62,0.854
1931,70,6,79158.86,74422.99,VA_GMWB,0.372,1.064
1932,56,13,99880.97,122504.13,VA_GMWB,0.801,0.815
1933,67,2,77971.7,62377.36,VA_GMWB,0.636,1.25
1934,64,12,58600.98,70061.08,VA_GMAB,0.607,0.836
1935,49,2,50000.0,40000.0,FIA_UNCAPPED,0.807,1.25
1936,68,5,69674.12,69073.75,FIA_CAPPED,0.52,1.009
1937,74,8,59011.34,58311.81,FIA_CAPPED,0.646,1.012
1938,51,4,54875.93,43900.75,VA_GMAB,0.375,1.25
1939,52,10,167080.76,174823.63,VA_GMWB,0.794,0.956
1940,55,6,50000.0,50320.42,VA_GMAB,0.307,0.994
1941,45,8,64247.96,72516.14,FIA_UNCAPPED,0.422,0.886
1942,63,9,90684.35,86121.8,VA_GMWB,0.222,1.053
1943,62,2,94525.48,87886.86,FIA_UNCAPPED,0.468,1.076
1944,55,10,50000.0,56037.83,FIA_CAPPED,0.667,0.892
1945,68,9,66064.23,72541.85,FIA_UNCAPPED,0.956,0.911
1946,56,8,50000.0,44210.86,VA_GMWB,0.887,1.131
1947,57,1,126737.24,186422.17,FIA_CAPPED,0.638,0.68
1948,74,6,89591.96,115981.96,FIA_CAPPED,0.6,0.772
1949,68,10,50000.0,48922.14,FIA_CAPPED,0.506,1.022
1950,73,9,162887.14,162028.5,VA_GMWB,0.28,1.005
1951,46,1,84950.02,90617.19,VA_GMAB,0.684,0.937
1952,61,5,50000.0,52798.07,VA_GMAB,0.477,0.947
1953,57,6,79332.49,66811.59,VA_GMWB,0.723,1.187
1954,74,13,50000.0,49783.37,VA_GMAB,0.371,1.004
1955,69,10,93134.1,116760.13,VA_GMWB,0.35,0.798
1956,65,7,50000.0,52209.58,FIA_UNCAPPED,0.745,0.958
1957,52,8,80793.58,97941.33,VA_GMAB,0.459,0.825
1958,61,9,50000.0,53003.07,VA_GMAB,0.726,0.943
1959,55,4,81187.25,99115.38,FIA_CAPPED,0.992,0.819
1960,54,12,80142.54,84534.29,VA_GMWB,0.363,0.948
1961,48,14,114297.19,154194.0,FIA_CAPPED,0.344,0.741
1962,53,13,65114.16,61302.24,VA_GMWB,0.923,1.062
1963,62,9,109588.95,115861.74,VA_GMWB,0.965,0.946
1964,63,5,166031.54,175762.39,FIA_CAPPED,0.256,0.945
1965,47,5,70666.47,64794.58,VA_GMWB,0.768,1.091
1966,54,10,87166.06,114752.73,VA_GMAB,0.834,0.76
1967,63,13,56254.35,60053.05,VA_GMWB,0.435,0.937
1968,61,9,69096.71,87057.82,VA_GMWB,0.885,0.794
1969,53,10,79092.7,95150.21,FIA_CAPPED,0.707,0.831
1970,69,13,50000.0,47181.86,VA_GMAB,0.512,1.06
1971,74,1,50494.14,69265.82,FIA_UNCAPPED,0.416,0.729
1972,74,4,77753.26,89637.72,VA_GMAB,0.594,0.867
1973,65,9,55931.6,46586.6,VA_GMAB,0.925,1.201
1974,60,13,82422.75,100634.6,VA_GMWB,0.542,0.819
1975,65,1,91503.1,95597.35,FIA_UNCAPPED,0.446,0.957
1976,45,9,50000.0,64102.3,FIA_UNCAPPED,0.469,0.78
1977,71,8,58657.54,65126.65,FIA_CAPPED,0.865,0.901
1978,54,10,83306.33,83561.33,FIA_UNCAPPED,0.575,0.997
1979,57,4,131773.66,159309.55,VA_GMWB,0.469,0.827
1980,46,7,60753.98,51591.6,FIA_UNCAPPED,0.489,1.178
1981,58,3,58868.23,71960.9,FIA_UNCAPPED,0.592,0.818
1982,66,8,96265.71,79171.38,FIA_UNCAPPED,0.467,1.216
1983,52,6,50000.0,51997.23,VA_GMWB,0.979,0.962
1984,48,4,52012.27,56538.73,VA_GMAB,0.564,0.92
1985,56,2,50000.0,53703.05,VA_GMWB,0.331,0.931
1986,46,7,86619.08,95899.09,FIA_UNCAPPED,0.759,0.903
1987,67,14,87930.8,97733.28,VA_GMWB,0.751,0.9
1988,46,4,77323.73,92039.51,FIA_CAPPED,0.495,0.84
1989,48,2,110159.71,122624.06,VA_GMAB,0.759,0.898
1990,71,11,55157.03,54561.85,FIA_UNCAPPED,0.422,1.011
1991,59,5,50000.0,42389.71,FIA_CAPPED,0.955,1.18
1992,53,8,76787.84,74253.01,FIA_UNCAPPED,0.675,1.034
1993,64,11,63011.1,70256.33,FIA_CAPPED,0.775,0.897
1994,58,6,87892.42,104478.0,VA_GMWB,0.618,0.841
1995,72,13,121106.21,96884.97,FIA_UNCAPPED,0.85,1.25
1996,57,14,50000.0,52702.85,VA_GMWB,0.906,0.949
1997,57,9,58711.78,54242.78,VA_GMWB,0.991,1.082
1998,45,7,66613.63,65183.26,VA_GMAB,0.779,1.022
1999,50,9,119183.01,134608.77,FIA_CAPPED,0.88,0.885
2000,50,8,56501.46,63427.69,VA_GMAB,0.76,0.891
2001,61,1,71193.29,77000.33,VA_GMAB,0.596,0.925
2002,72,6,50000.0,46404.77,FIA_CAPPED,0.943,1.077
2003,46,1,50000.0,55426.02,VA_GMWB,0.58,0.902
2004,59,2,121848.0,133373.32,FIA_UNCAPPED,0.652,0.914
2005,60,7,76875.81,79353.99,VA_GMAB,0.854,0.969
2006,73,12,50000.0,62020.08,FIA_CAPPED,0.635,0.806
2007,58,5,108367.77,87255.82,FIA_CAPPED,0.993,1.242
2008,55,13,50000.0,51667.36,FIA_CAPPED,0.518,0.968
2009,68,8,50000.0,52191.86,VA_GMWB,0.612,0.958
2010,50,7,50000.0,44548.39,VA_GMAB,0.926,1.122
2011,47,10,50000.0,51556.01,FIA_UNCAPPED,0.451,0.97
2012,49,5,64857.99,68444.84,FIA_CAPPED,0.921,0.948
2013,73,13,50000.0,47033.51,VA_GMWB,0.343,1.063
2014,47,3,92345.67,107353.85,VA_GMWB,0.949,0.86
2015,49,1,67601.06,72404.78,VA_GMAB,0.782,0.934
2016,73,11,68092.11,63467.97,VA_GMAB,0.6,1.073
2017,70,4,50000.0,59057.58,VA_GMWB,0.97,0.847
2018,53,2,60794.57,58573.45,VA_GMAB,0.534,1.038
2019,74,12,50000.0,53976.28,VA_GMWB,0.829,0.926
2020,74,10,86179.71,73695.23,VA_GMAB,0.873,1.169
2021,48,12,88075.88,89385.83,FIA_CAPPED,0.39,0.985
2022,57,1,73088.25,89762.18,FIA_UNCAPPED,0.819,0.814
2023,58,10,50000.0,54327.51,VA_GMWB,0.569,0.92
2024,50,10,67799.98,67970.03,VA_GMAB,0.779,0.997
2025,60,12,51339.14,64946.89,VA_GMWB,0.315,0.79
2026,54,9,86596.07,94948.17,VA_GMWB,0.355,0.912
2027,56,1,55825.46,66931.15,VA_GMWB,0.514,0.834
2028,49,2,50325.1,54034.5,VA_GMAB,0.874,0.931
2029,61,6,110366.33,98187.94,VA_GMWB,0.349,1.124
2030,64,2,50000.0,59827.93,VA_GMWB,0.434,0.836
2031,68,2,61254.32,79460.94,VA_GMWB,0.591,0.771
2032,73,6,112410.51,116546.08,FIA_UNCAPPED,0.3,0.965
2033,64,11,50000.0,57383.97,VA_GMAB,0.39,0.871
2034,66,4,50000.0,54238.37,FIA_CAPPED,0.892,0.922
2035,66,9,62618.94,73458.57,VA_GMWB,0.651,0.852
2036,70,7,83807.35,95339.68,FIA_UNCAPPED,0.811,0.879
2037,68,5,50000.0,47676.03,VA_GMWB,0.923,1.049
2038,58,6,86574.04,83697.89,VA_GMAB,0.438,1.034
2039,55,13,91292.45,96919.43,VA_GMAB,0.4,0.942
2040,68,2,76517.12,75149.44,FIA_CAPPED,0.874,1.018
2041,55,6,50000.0,69971.7,VA_GMAB,0.917,0.715
2042,51,9,50000.0,56460.29,FIA_UNCAPPED,0.781,0.886
2043,70,8,50000.0,50081.18,FIA_CAPPED,0.346,0.998
2044,59,6,50000.0,62585.27,FIA_UNCAPPED,0.325,0.799
2045,53,10,50000.0,46692.56,VA_GMAB,0.25,1.071
2046,45,4,258831.87,272125.28,FIA_CAPPED,0.392,0.951
2047,63,2,68585.6,56536.86,FIA_CAPPED,0.901,1.213
2048,50,12,51965.47,70547.41,VA_GMWB,0.98,0.737
2049,68,6,82777.73,104879.65,VA_GMWB,0.543,0.789
2050,66,7,50000.0,44361.0,FIA_UNCAPPED,0.624,1.127
2051,59,8,88073.3,94951.14,VA_GMWB,0.85,0.928
2052,65,3,53627.82,66072.42,VA_GMAB,0.751,0.812
2053,59,3,80541.08,89438.3,VA_GMAB,0.624,0.901
2054,64,3,65664.82,80429.56,VA_GMAB,0.557,0.816
2055,63,9,50000.0,55978.36,FIA_CAPPED,0.7,0.893
2056,67,3,71444.32,57155.45,FIA_CAPPED,0.405,1.25
2057,67,13,78514.33,89751.74,FIA_UNCAPPED,0.366,0.875
2058,61,14,71701.94,77290.4,FIA_UNCAPPED,0.656,0.928
2059,66,14,136521.76,157802.59,FIA_CAPPED,0.512,0.865
2060,45,1,127684.53,139178.48,FIA_CAPPED,0.442,0.917
2061,59,3,84208.6,74319.81,FIA_UNCAPPED,0.931,1.133
2062,64,12,61281.75,49025.4,VA_GMWB,0.802,1.25
2063,60,2,68802.6,65794.03,VA_GMAB,0.429,1.046
2064,53,8,55406.11,54557.36,VA_GMAB,0.421,1.016
2065,51,11,50000.0,51324.14,VA_GMAB,0.813,0.974
2066,56,4,68551.86,74060.58,VA_GMWB,0.551,0.926
2067,50,13,53567.78,70546.41,VA_GMAB,0.829,0.759
2068,60,12,97760.53,103274.41,VA_GMAB,0.885,0.947
2069,51,10,52436.15,46775.63,FIA_UNCAPPED,0.471,1.121
2070,53,2,112260.74,145723.62,VA_GMAB,0.72,0.77
2071,49,4,50000.0,63172.1,VA_GMWB,0.877,0.791
2072,70,11,50000.0,40915.8,VA_GMWB,0.976,1.222
2073,56,6,95006.6,78092.28,VA_GMWB,0.495,1.217
2074,56,11,64759.03,68697.03,VA_GMWB,0.838,0.943
2075,71,8,89831.02,76681.91,VA_GMWB,0.211,1.171
2076,69,10,110804.41,116030.26,VA_GMWB,0.627,0.955
2077,45,12,100169.2,102839.52,VA_GMWB,0.793,0.974
2078,53,8,79250.39,83050.87,VA_GMAB,0.604,0.954
2079,69,3,65342.39,60521.24,VA_GMAB,0.76,1.08
2080,59,9,50000.0,43432.63,VA_GMAB,0.302,1.151
2081,50,3,50000.0,56746.19,FIA_UNCAPPED,0.451,0.881
2082,56,13,57088.24,74081.58,FIA_CAPPED,0.969,0.771
2083,56,5,97154.15,91857.05,VA_GMAB,0.728,1.058
2084,54,8,118580.93,126815.44,VA_GMAB,0.846,0.935
2085,60,10,89857.96,108007.67,VA_GMWB,0.72,0.832
2086,62,12,105619.42,86207.86,VA_GMAB,0.593,1.225
2087,55,6,86514.82,83267.16,FIA_CAPPED,0.619,1.039
2088,58,4,66358.97,66481.03,FIA_UNCAPPED,0.525,0.998
2089,57,3,169812.77,169415.16,VA_GMWB,0.869,1.002
2090,59,9,50000.0,44054.08,FIA_UNCAPPED,0.723,1.135
2091,56,10,117233.5,148359.04,FIA_UNCAPPED,0.928,0.79
2092,67,1,66200.81,76378.73,VA_GMAB,0.636,0.867
2093,69,1,63522.79,79607.13,VA_GMAB,0.388,0.798
2094,66,4,50000.0,54144.73,VA_GMWB,0.694,0.923
2095,68,14,52754.07,50784.18,FIA_CAPPED,0.208,1.039
2096,45,3,92039.79,109003.83,VA_GMWB,0.719,0.844
2097,72,12,94185.2,83105.82,VA_GMWB,0.452,1.133
2098,53,9,50000.0,46716.22,VA_GMWB,0.83,1.07
2099,74,13,54637.51,56780.74,VA_GMWB,0.641,0.962
2100,67,13,50000.0,45969.71,VA_GMWB,0.939,1.088
2101,53,4,50000.0,54609.65,VA_GMWB,0.84,0.916
2102,66,10,89446.47,99399.1,FIA_CAPPED,0.341,0.9
2103,46,10,50000.0,51036.03,VA_GMAB,0.222,0.98
2104,47,1,58478.2,59941.75,VA_GMAB,0.435,0.976
2105,73,4,59067.97,47254.37,FIA_CAPPED,0.494,1.25
2106,73,6,89679.17,102283.07,FIA_UNCAPPED,0.317,0.877
2107,66,12,137462.32,174961.29,VA_GMAB,0.828,0.786
2108,54,8,50000.0,54261.15,VA_GMAB,0.354,0.921
2109,46,5,93525.93,95290.59,FIA_CAPPED,0.816,0.981
2110,47,7,135784.58,137620.93,FIA_CAPPED,0.516,0.987
2111,48,14,52313.01,57850.06,FIA_CAPPED,0.406,0.904
2112,46,7,61670.11,69147.41,FIA_UNCAPPED,0.898,0.892
2113,72,7,90759.27,128249.95,FIA_CAPPED,0.257,0.708
2114,46,14,59426.11,78419.45,FIA_CAPPED,0.291,0.758
2115,73,3,50000.0,53428.95,VA_GMAB,0.62,0.936
2116,51,2,83064.25,89981.06,VA_GMWB,0.436,0.923
2117,72,3,69834.44,59857.34,FIA_UNCAPPED,0.546,1.167
2118,67,13,50000.0,57613.48,VA_GMAB,0.774,0.868
2119,51,7,59742.5,48154.41,VA_GMAB,0.329,1.241
2120,55,11,50000.0,56675.22,VA_GMAB,0.37,0.882
2121,71,10,50000.0,44540.77,VA_GMAB,0.687,1.123
2122,45,5,50000.0,42606.67,VA_GMWB,0.812,1.174
2123,52,13,50000.0,58898.55,VA_GMWB,0.345,0.849
2124,71,1,57753.8,51696.3,VA_GMWB,0.296,1.117
2125,62,13,96631.9,94271.18,VA_GMWB,0.61,1.025
2126,64,14,78873.54,85667.44,VA_GMAB,0.982,0.921
2127,60,1,103440.91,89226.28,VA_GMAB,0.541,1.159
2128,65,4,50000.0,45922.28,FIA_UNCAPPED,0.948,1.089
2129,47,9,50000.0,47499.72,VA_GMAB,0.55,1.053
2130,63,4,50000.0,47468.85,VA_GMAB,0.607,1.053
2131,72,8,110126.48,119571.65,VA_GMAB,0.308,0.921
2132,53,8,81995.61,96443.81,VA_GMAB,0.503,0.85
2133,53,12,50000.0,52566.13,VA_GMAB,0.972,0.951
2134,54,4,50000.0,48529.65,FIA_CAPPED,0.756,1.03
2135,49,6,50000.0,53972.85,VA_GMWB,0.835,0.926
2136,69,1,111466.21,124801.03,VA_GMAB,0.647,0.893
2137,74,6,94184.22,109270.28,VA_GMWB,0.634,0.862
2138,54,14,50000.0,41172.42,VA_GMWB,0.33,1.214
2139,56,7,50000.0,46903.69,FIA_CAPPED,0.887,1.066
2140,72,6,50000.0,49508.66,FIA_CAPPED,0.66,1.01
2141,66,14,64520.12,72434.72,VA_GMAB,0.321,0.891
2142,45,12,97549.91,90542.53,VA_GMAB,0.537,1.077
2143,51,7,50000.0,54003.38,FIA_CAPPED,0.865,0.926
2144,56,13,80856.45,68488.81,FIA_CAPPED,0.737,1.181
2145,57,1,66715.55,65956.63,FIA_UNCAPPED,0.369,1.012
2146,67,14,112023.47,107732.26,VA_GMWB,0.653,1.04
2147,66,9,50000.0,40000.0,VA_GMWB,0.331,1.25
2148,68,3,77192.55,101333.81,VA_GMAB,0.766,0.762
2149,52,9,72324.27,88328.0,FIA_UNCAPPED,0.567,0.819
2150,45,10,50000.0,57538.87,VA_GMWB,0.472,0.869
2151,60,11,50000.0,55622.43,VA_GMWB,0.901,0.899
2152,53,7,65579.2,87095.62,VA_GMAB,0.682,0.753
2153,65,13,50000.0,65941.07,VA_GMWB,0.388,0.758
2154,57,5,76361.71,92883.75,FIA_UNCAPPED,0.744,0.822
2155,61,6,73208.16,84333.74,VA_GMWB,0.375,0.868
2156,52,1,114402.5,134868.57,FIA_CAPPED,0.778,0.848
2157,67,14,59045.59,65076.36,VA_GMAB,0.533,0.907
2158,54,6,50000.0,58651.05,VA_GMAB,0.387,0.852
2159,52,4,127130.04,138522.34,VA_GMWB,0.216,0.918
2160,52,12,128994.35,130084.99,VA_GMAB,0.999,0.992
2161,46,10,56029.9,65030.84,VA_GMAB,0.335,0.862
2162,58,14,50000.0,60756.46,VA_GMAB,0.508,0.823
2163,47,4,89074.85,95037.59,VA_GMAB,0.465,0.937
2164,63,14,90681.85,94491.08,FIA_CAPPED,0.699,0.96
2165,61,4,50000.0,58422.43,VA_GMWB,0.21,0.856
2166,47,11,62534.35,60502.94,VA_GMAB,0.362,1.034
2167,72,3,50000.0,50137.19,FIA_UNCAPPED,0.219,0.997
2168,47,5,50000.0,40807.67,VA_GMWB,0.682,1.225
2169,70,3,50000.0,57955.15,VA_GMAB,0.347,0.863
2170,50,13,65823.78,75332.05,VA_GMAB,0.941,0.874
2171,65,4,50000.0,60948.08,FIA_UNCAPPED,0.586,0.82
2172,71,5,77529.27,90634.73,VA_GMWB,0.926,0.855
2173,52,6,62594.25,63711.25,VA_GMAB,0.77,0.982
2174,48,5,51374.29,53190.57,VA_GMAB,0.631,0.966
2175,65,13,93656.24,88146.74,VA_GMAB,0.866,1.063
